"experiment_id"	"Harvest.Date"	"Run"	"Plate"	"Column"	"Row"	"species"	"normalized_OD"	"qpcr_4plex_Cy5.356."	"qpcr_3plex_TR.360."	"qpcr_3plex_FAM.361."	"qpcr_4plex_FAM.492."	"qpcr_3plex_HEX.500."	"qpcr_4plex_TR.502."	"qpcr_4plex_HEX.519."	"nmr_row"	"nmr_column"	"nmr_rack"	"nmr_position"	"unknown1"	"unknown2"	"unknown3"	"Butyrate"	"Isovalerate"	"Leucine"	"Valine"	"Isoleucine"	"Propionate"	"unknown4"	"Ethanol"	"Lactate"	"Isocaproate"	"unknown5"	"Alanine"	"unknown6"	"Acetate"	"unknown7"	"unknown8"	"Methionine"	"unknown9"	"Glutamate"	"Isobutyrate"	"Succinate"	"2-Oxoisocaproate"	"Aspartate"	"unknown10"	"Asparagine"	"Lysine"	"Choline"	"Proline"	"Cystine"	"unknown11"	"Glycine"	"Glycerol"	"unknown12"	"unknown13"	"unknown14"	"Betaine"	"Serine"	"Isopropanol"	"Pyroglutamate"	"Threonine"	"Trehalose"	"Lactose"	"unknown15"	"unknown16"	"unknown17"	"unknown18"	"Uracil"	"Uridine"	"unknown19"	"unknown20"	"Cytosine"	"unknown21"	"Cytidine"	"Adenosine"	"Inosine"	"unknown22"	"unknown23"	"unknown24"	"unknown25"	"Urocanate"	"Fumarate"	"Tyramine"	"Tyrosine"	"Histidine"	"unknown26"	"Tryptophan"	"Phenylalanine"	"unknown27"	"unknown28"	"unknown29"	"unknown30"	"unknown31"	"UMP"	"Hypoxanthine"	"unknown32"	"Adenine"	"unknown33"	"unknown34"	"unknown35"	"Formate"	"AMP"	"Nicotinate"	"Nicotinamide"
"112A"	"1/10/2017"	1	1	2	"A"	"360"	0.012466675	1.04556e-05	1.239476254	1.66475e-05	5.61243e-05	0	2.13244e-05	0	"D"	12	1	"1D12"	-0.00103019995732716	-0.000902937642809151	-0.11635884264894	-0.313198568325849	-0.485759182241954	-0.110796478558119	0.0802068842908079	0.234540394071451	0.00656471569503234	0.00139404519290503	-0.0647212935013642	1.02678476411736	-0.0165281505976615	0.00634233979341298	0.318922687214781	-0.117781310972163	0.0386058306014762	-0.096942311891447	-0.011606576200942	0.07316855818705	-0.0115548235543813	0.0181587687720154	-0.0132250102318157	0.00438529661894819	-0.0131522230221232	-0.0465159628922528	-0.00451264548042048	-0.00591162264109669	0.0781306820845123	-0.020402943889817	0.00241226607626581	-0.00715229131110232	-0.0334883091047723	0.0908170841153669	-0.0141454943447369	-0.00525711537302746	-0.0367690892183622	-0.0174091398399023	-0.0402260750403966	0.0115966789908085	-0.0383918104642818	-0.342717285939427	-0.0336443925893115	-0.0275338157892989	-0.0484884370526334	-1.09820552579861e-05	0.00497834006789344	-0.00499432441797441	-0.00221476414229612	-0.00721870360951548	-0.0062742769995525	0.00426593466623312	0.010632023443249	0.0011501653035789	0.0030702591152322	-0.00160580953428004	-0.056985114331115	-0.00334993245191605	0.00437947971613391	-0.00579992575777397	0.00592242521960388	-0.00986676707159569	-0.000274678556919075	0.00127944584046636	0.063239534851332	-0.0740633406879615	0.0654646376135966	-0.0216489101823888	-0.0213019462320606	0.0157182666735273	-0.00278933119654011	-7.77683801237063e-05	-0.0171754105670299	-0.00530329334868823	0.00189854593860713	0.00581324742360206	0.00224530547558826	-9.64141921199618e-05	0.0496977474308572	-0.00999515957206756	0.00962848130841648	-0.00195121819529892	-0.00148332042485346	0.00796497982565733	0.00603493788959019	-0.00651339477223452
"162A"	"1/10/2017"	1	6	2	"A"	"361,519"	0.122366672	4.32577e-08	3.44861e-05	0.880325251	0	0	4.927e-05	19.75185179	"E"	1	1	"1E1"	-0.00115691241145691	-0.000175188568197973	-0.145400126947952	-0.439919515181116	-0.328248765810308	-0.343196627797694	0.0743085497180116	0.0878117388648337	0.294001271665877	0.00037714975028127	-0.0424740711555981	3.14821551501561	-0.0127106862242781	-0.000955681751722823	0.219684326135186	-0.0768972640575963	0.778418870074022	-0.0405108715675034	0.0337399266008028	0.0498307507396745	-0.0139025491228875	0.055037104213457	-0.0174642905215739	0.121162388402948	-0.0187218080843626	-0.110320738984435	-0.016089268183167	-0.0555859404757127	-0.0259893800922791	0.0160747057373521	0.180944899611107	-0.0204403515065471	-0.26718370798439	0.00353300327868358	-0.00525513064936555	-0.126356625214765	-0.122720436071444	-0.081400871281014	-0.0837055846950287	-0.0367701118913084	-0.0420784560558834	-0.286328391344288	-0.140078502479341	-0.468728058584961	-0.0777603031883692	0.000249883812278557	0.000249972775772069	-0.000583579939194183	-0.00107556206988862	0.0106535034481369	-0.00852886754178516	-0.00170608742181407	-0.000259837586477025	0.000274146779365899	-0.00014711411943836	-0.000758134393686505	-0.074651757354721	-0.00317662029306173	-0.000261727257863208	-0.000533448506156586	0.000796313881375162	-0.00187366365580458	5.51852206913808e-05	0.000118493164739299	0.0379480888721207	-0.0698352402072028	0.0375771064814276	-0.0481383125736203	-0.0128023562565495	0.00871209702152853	-0.013635904565563	-0.0198796801005021	-0.00694847433165363	-0.00788549516443355	-0.0068694412864613	0.00511517600560879	0.00166724593810745	0.000787066047563835	0.0492656345488262	-0.00257587204648471	-0.00236839478375827	-0.000352888058847962	0.104873836081725	0.00160594557569471	0.00617235704732296	-0.0065145769067147
"252A"	"1/11/2017"	2	5	2	"A"	"360,519"	0.246558327	0	0.819733955	0	0	0	0	113.2172197	"E"	2	1	"1E2"	-0.00464561669530741	0.00233633226978153	-0.71766450592232	-1.54044427291384	-0.577332117445615	-1.17504609995618	1.00761965823262	0.607239744377354	1.71021037612376	-5.04103217064556e-05	-0.441652922452859	0.518669706674282	-0.053251240651064	0.0157413127268275	1.59638149047437	-0.454579880117467	2.57400485315461	0.119252842150539	0.112203231378259	0.321334331772349	-0.0383090408395789	0.377760816464204	-0.0627691813402722	0.846618766405382	-0.0692883376140397	-0.570296806971946	-0.053842191638787	-0.277560823657132	0.188175079356437	0.091802852187179	1.20032095814591	-0.0876743324910867	-0.297363514699084	0.0466837196561229	-0.0225260577556952	-0.165821823057698	-0.254534978515518	-0.175079112881953	-0.178715625072031	-0.221730496342307	-0.121694999228541	-1.15178971845905	-0.622951235532382	-0.490401021728514	-0.109711793731271	0.00223751353525281	0.00269798701539826	-0.00679446456358501	-0.00244817741435099	-0.00331633920015821	-0.00451407769368273	-0.000146701227504603	0.00496903118625199	0.000576079664884416	0.000521544008066369	-0.00414469260197469	-0.0947641760757879	-0.00365769580300895	0.00134902294657257	-0.00833589675646665	0.00237756712300085	-0.0143422646174759	0.000486359133590149	0.00286555794888006	0.212792693931121	-0.310390638403548	0.110821653659693	-0.159983756232497	-0.0492255377889132	0.192457973618697	-0.018218207075098	-0.0139763175044754	-0.0366174865062764	-0.0063647599882429	-0.0224251584782956	-0.0104935409755807	-0.00137968601452771	-0.000870273445662656	0.0721415232433311	-0.0185286177546382	-0.000440933693136557	-0.00341543500487617	0.135415321948448	0.00410369189777158	0.00395249934808216	-0.00510267790703487
"153A"	"1/10/2017"	1	5	3	"A"	"361,492"	0.021766668	2.30798e-06	1.07881e-05	1.697428602	0.053414064	3.3831e-05	0	1.33857e-05	"E"	5	1	"1E5"	-0.000862417852564985	-0.00131939537356316	-0.0644813490000682	-0.392986823373335	-0.542619716471108	-0.290035502432996	-0.176290569250631	0.0176236096306578	-0.00688556875467996	0.00106115073760378	0.0527246677692417	6.12272723482725	-0.0103007995905188	-0.00568446724951151	-0.0400100575144163	-0.0116659568629854	0.642458054379182	-0.139550964484737	0.0247962205637842	0.00456441060266951	-0.0165300132488466	-0.0168322388036205	-0.0155695812317502	-0.0493868783135715	-0.0157856297506057	-0.0313857141453667	-0.0138998502436754	-0.0148350951147354	-0.0955686494238253	-0.00453210391516292	-0.0544018692287002	-0.0116608109396334	-0.422913591184644	0.0117496128491409	-0.00575115180841712	-0.189080915810885	-0.159668840327417	-0.1028242559727	-0.110501223096284	0.00261454438488592	-0.0488600619628612	-0.241545453487173	-0.0692767602085123	-0.745115867731259	-0.124498280137245	-0.000284810834013847	0.000674846416875221	-7.44856120092603e-06	-0.00166923611558091	0.0201973315916476	-0.0164483652221097	-0.00227533997460118	0.000268495108393482	0.000590605442285116	0.00022569884946054	-0.000438100526390062	-0.125191762285101	-0.00566673411687024	-8.88270030756573e-06	0.000420345419861361	0.00203923190399453	-0.00109115491280587	-0.00012216043037368	-0.000453036639987611	0.0158794545533344	-0.0470243367138274	0.0500210797340209	-0.0439334177676658	-0.0130466482040802	-0.0443783024892058	-0.0208502610259877	-0.0336993903769563	-0.0050492651359766	-0.0142615598136381	-0.00537409658808968	0.0146944737667917	0.00420721430671525	0.00180372368126103	0.0824385326468124	-0.00106641109142714	-0.00231696569980893	1.4609215732581e-05	0.156242866885741	0.00347924292393459	0.0119113629085307	-0.0123009017163309
"142A"	"1/10/2017"	1	4	2	"A"	"360,361"	0.033766663	7.00222e-05	0.355984584	3.268423385	0	0	0	0.000107055	"E"	6	1	"1E6"	-0.0020233172971566	-0.00280974783906049	-0.158223862548272	-0.859608723823177	-1.19227366080625	-0.592391283048125	-0.319400009375448	0.10049172558184	-0.0114743761933759	0.00243025408781297	0.0820655182520914	12.0871499369141	-0.024523833582519	-0.00920704088686666	0.00975708669378862	-0.0753269983952549	1.25046662851349	-0.297000107711774	0.044286667478886	0.0292226384538682	-0.0350700222177253	-0.0273539650581118	-0.0336448818362977	-0.0953920403570233	-0.0340396407675105	-0.073479064663116	-0.0280891081682598	-0.0308236287801986	-0.162477326570066	-0.0143796534342083	-0.103948403116133	-0.0242190195484798	-0.823336521950646	0.0478563614281214	-0.0150411383279474	-0.365484797723628	-0.317071384877724	-0.201274146665355	-0.223799699818764	0.0153965429300362	-0.104870143955811	-0.562228291452941	-0.140651721370002	-1.44232456664878	-0.252333142602013	-0.00052938060006912	0.00274242935412313	-0.00133903109994414	-0.00399196766451982	0.0365365923617308	-0.0332305620065573	-0.00318706311409658	0.00342364320415834	0.00146761019395988	0.00131268670490258	-0.00127905446914652	-0.256553317929623	-0.0118215204682654	0.00128791976121143	-0.000730868789994012	0.00565386631567298	-0.00472597423798276	-0.000306660873122793	-0.000500738321323707	0.0483066119919871	-0.111223282978405	0.114570511607088	-0.0905891181839833	-0.0308882862174574	-0.0810681386834445	-0.0408218991088021	-0.0648109766270853	-0.0143684064823621	-0.0289485054918604	-0.00962078457833741	0.0299474669713318	0.00869073523899992	0.00341699169401932	0.171739522601651	-0.00471336003055655	-0.00161865172077482	-0.000493960800034974	0.300595727202968	0.00900316866504753	0.0246741577720458	-0.0255420413191882
"262A"	"1/11/2017"	2	6	2	"A"	"361,519"	0.155258346	0	0	3.109580535	0	0	0	70.97545021	"E"	8	1	"1E8"	-0.00412869175355763	-0.000587488434241806	-0.52041055420913	-1.56810104844173	-1.16215555631674	-1.22399985567494	0.272639503639453	0.314970471133221	1.05667081764813	0.00132171637442343	-0.154273078302241	11.1186602261891	-0.0453471744316112	-0.00325340742978834	0.790717331081049	-0.275625090243644	2.77675429348434	-0.141134466185366	0.120457745281067	0.178917377390874	-0.0494335799056903	0.198301667900969	-0.0622633334417091	0.436968496380129	-0.066775224601265	-0.395428599451896	-0.0573734760574392	-0.199260621564376	-0.0903563782060429	0.0579042800179359	0.651919948172073	-0.0730843201465212	-0.946703237697634	0.0123282484375545	-0.0187016294539169	-0.448059145045347	-0.435934775709267	-0.289273348942538	-0.297290077547475	-0.132327755408001	-0.149656010295873	-1.02121965921516	-0.501194931044754	-1.6607185771722	-0.275495581297066	0.000906575576590762	0.000876160435468807	-0.00209807945304716	-0.00380947341970666	0.0376477010255616	-0.030129861003373	-0.00605845719482385	-0.000940837533401629	0.000966292111820473	-0.000536025570428048	-0.00271063891811263	-0.264295354129097	-0.0112358349345794	-0.000941412211409486	-0.00193166310695839	0.00279585064965822	-0.00670064219739309	0.000202072887422782	0.000439936025834907	0.135859045040412	-0.249456465949315	0.133446695510514	-0.171588663442395	-0.0455940112517638	0.0327113152599219	-0.0483403364165681	-0.0703694676877549	-0.0248114830424998	-0.0278839155741001	-0.0245173852038577	0.0179151027067532	0.00585849684566356	0.00277158011919398	0.174434837032382	-0.00922472849570534	-0.00843936464960718	-0.00126894997339701	0.371899598760739	0.00565951590274636	0.0218016654269162	-0.0230193244859678
"152A"	"1/10/2017"	1	5	2	"A"	"360,519"	0.238866678	2.65647e-08	0.775144587	1.58226e-05	0	0	0	105.2233181	"E"	9	1	"1E9"	-0.00432865901353747	0.00216167803068715	-0.668240730764072	-1.43504030247732	-0.541781892539863	-1.09327049469055	0.937333220161784	0.566879376639038	1.58952824647123	-3.18946498257695e-05	-0.411162688227266	0.493113563263	-0.0496686498263057	0.014697818341128	1.48708521476912	-0.42374661196136	2.39268253680038	0.109792087551821	0.104156708103688	0.29943048823665	-0.0357282032282566	0.351282885303427	-0.0584791910125062	0.786888299853432	-0.0645372714892976	-0.530529014031427	-0.0500890806764232	-0.258026677420728	0.175725456988567	0.0851021547265579	1.11559554302699	-0.0815607200734951	-0.276730579112506	0.0443613532457384	-0.0210872824137354	-0.154171785587552	-0.236958773379537	-0.162904926962271	-0.166529400108514	-0.205950379949202	-0.113514585129679	-1.07414232368815	-0.579327996824337	-0.456077458490244	-0.102486413613203	0.00207940980439942	0.00256087391647987	-0.00636827636599094	-0.00229908296262941	-0.00315939721348695	-0.00426277367479351	-9.06260025471247e-05	0.00473217912970661	0.000547741809524383	0.000517640162179775	-0.00386927016731374	-0.0886853093423409	-0.00343540669292252	0.00130072904696358	-0.00780950639194449	0.00227321282524485	-0.0134354008776388	0.000449072798953621	0.00267694398544743	0.19844627292599	-0.289269477548485	0.103699247761815	-0.148920337960457	-0.0459783930092462	0.179037257083626	-0.0169619756667098	-0.0129906379824448	-0.0342162387059511	-0.00597235669382386	-0.02082148227305	-0.00969016245907195	-0.00125815981833375	-0.000809843833759161	0.0675814384023549	-0.0173275455067543	-0.000306586815174307	-0.00319520218736334	0.125839622268768	0.00389937449088894	0.003738241127231	-0.00481234260337612
"254A"	"1/11/2017"	2	5	4	"A"	"361,500"	0.022958326	0	6.56437e-05	3.014919781	0	0.106996253	0	0	"E"	10	1	"1E10"	-0.00155543347286368	-0.00234104331556482	-0.11476635926369	-0.701427431099862	-0.96918211106762	-0.516553103646336	-0.314325003521004	0.032041439683111	-0.0123325260098858	0.00183841911160229	0.0923060958279565	10.877802252259	-0.0182916376000465	-0.0101587448846086	-0.0747616919114086	-0.0290530518072278	1.14037999644214	-0.249187591556002	0.0436291993884355	0.00747115192821001	-0.0292912634481755	-0.0316068203595617	-0.0277024233398698	-0.0891629941228825	-0.0278504866045361	-0.0554604099203572	-0.0246674239196468	-0.0273824902309175	-0.1703141640248	-0.00804040232709928	-0.0966888949103942	-0.0205019679884233	-0.750705888244488	0.0200538106605016	-0.00973934668718771	-0.335785976411571	-0.283154292124245	-0.181162139752114	-0.195856442859661	0.0104301152052842	-0.0869555149916898	-0.428546780924834	-0.119895130615504	-1.32319268530845	-0.220249718029714	-0.000459486973453437	0.00123120648393407	0.000192241763329337	-0.00282376997837573	0.0357779863142654	-0.0290206963782343	-0.00406001606589409	0.000357306493190853	0.00104823398488847	0.00038435937111087	-0.000731952356425666	-0.222826113330615	-0.00968310918395716	4.28308340866121e-05	0.00100062688250919	0.00363753603590633	-0.00173784683032129	-0.00021197386958395	-0.000799006545572259	0.0277055500101889	-0.0830720628820979	0.086657580144408	-0.0778412459550442	-0.0227936393062514	-0.0790718098191935	-0.035722963631319	-0.0599191539177657	-0.00844272904673071	-0.025390678020291	-0.00951168281062678	0.0260644908628912	0.00786940941777411	0.00386116512123022	0.145286761096616	-0.00168728219123448	-0.00406448569083605	7.45723107558052e-05	0.278254918313643	0.00617696360329775	0.0212909604558842	-0.0219691164691985
"121A"	"1/10/2017"	1	2	1	"A"	"500"	0.047366669	1.47939e-05	0	0	0	11.0020109	0	1.02794e-05	"E"	11	1	"1E11"	0.00391745433982143	0.00119494231031481	0.0388154110654271	0.879638711834898	0.203444263494528	0.0534651645970276	0.157524455839366	0.14943947393642	0.00132764538812751	-0.00351159094497391	-0.0554120945619748	0.00898410279819997	-0.00481183469520922	0.00138947129918768	0.0691957940000116	0.949992999396071	-0.293081895001233	-0.0917186982170512	-0.0305117530409713	-0.0107684752554342	-0.000195386382280853	-0.160880629427089	-0.0174337147222107	-0.000702161019217737	0.0067044622489945	-0.000215822294433452	0.00490836666062412	-0.0530490682625043	0.0262647163838176	-0.0185591340187028	-0.0167959012576516	-0.00583238745009053	-0.0104668824202774	-0.00364066916145811	0.0399228625622143	-0.00436106226293584	-0.0430185720833546	-0.0115046175152414	-0.0072335094364804	-0.0725037832127971	-0.0399493079242583	-0.0724526071368926	0.0956285555273636	-0.00359437094093522	-0.0341143558787198	0.00266660355379628	0.00207006200362056	0.0107505305110293	0.0279843965632279	0.016752120934139	-0.00302359227416075	0.00100734074758554	0.00157863511660036	-9.21450362993516e-05	-0.00136500473106891	0.00231924425759139	-0.130184019388617	0.0343692619779272	0.00152521672111685	0.0142476041648896	-0.000935343840581112	0.000835367622557989	-0.000190484868292853	0.000184013313440501	-0.0106835076687178	-0.00958300369152524	-0.173426475991395	-0.0013173833574105	0.00580610843303636	-0.0132059558654917	0.122758382064653	-0.0160134602802386	0.026928197352076	-0.00947453263538093	-0.0138078095355101	-0.00209789142756568	0.0460711150740618	0.0703101436797668	0.00318756709269551	0.00134058020102162	-0.00216216745572702	0.00137736099812811	0.0597005713266757	-0.00186780386296011	0.0132812794602882	-0.0137241726530862
"113A"	"1/10/2017"	1	1	3	"A"	"361"	0.034466675	4.04589e-05	0.000281182	1.850695147	0	0	0	6.96601e-05	"E"	12	1	"1E12"	-0.000978363811763921	-0.00144434163235648	-0.0706948619196054	-0.435876586210186	-0.596219136610524	-0.317440661971992	-0.193881505915314	0.0188123113958719	-0.00756232064952345	0.00114970356210501	0.0569791219967787	6.67742522342139	-0.0112020765889764	-0.0062433628400005	-0.0462691077964409	-0.023523262291702	0.701790110490165	-0.152428292083145	0.0269616133172873	0.00466443270891405	-0.0179814119501233	-0.0184377288178517	-0.016903195018803	-0.0547263107713506	-0.0171385672819416	-0.0340523920396231	-0.0151722063714621	-0.0164933746330009	-0.104688767001633	-0.00482887247568655	-0.0592509811933315	-0.0125522118226264	-0.460764253478509	0.0123494355765633	-0.00621962626630578	-0.206096858118858	-0.173566115258143	-0.111141608228613	-0.120190771294809	0.00683392151923115	-0.053146452898137	-0.26269691612267	-0.0741786934986366	-0.812224455230691	-0.135005695016908	-0.000297972397377681	0.000744381583525825	5.28573381551329e-05	-0.00190069649406273	0.0218606519638589	-0.0177974139731227	-0.00249741083535956	0.000211969155338	0.00064422724017209	0.000244682568403017	-0.000463466647877968	-0.13601541931031	-0.0061497435728297	1.80377405688448e-05	0.000528048131981634	0.00223962107993885	-0.0010736789162734	-0.000129035361196618	-0.000491317231328476	0.0170829148766848	-0.0509508371919487	0.0542425632480562	-0.047779061412422	-0.0140306676762586	-0.0484563051224424	-0.0226618467738927	-0.0366856748231498	-0.00534665933165464	-0.0155304286483501	-0.00575597498226182	0.0160132596054488	0.00455639729234221	0.00195048756230457	0.0891742803156187	-0.00104568611295218	-0.00248020439069142	3.71746518529591e-05	0.17044890060604	0.0038044075157661	0.0129913227029788	-0.0134050497408264
"131B"	"1/10/2017"	1	3	1	"B"	"356,361"	0.045166662	0.260317749	0	1.074916143	0	8.76758e-05	0	0	"F"	1	1	"1F1"	-0.000433334382550444	-0.000809208046491017	0.0147147325850873	-0.224602877017114	-0.230157772256991	-0.28350876915923	-0.178684063848744	-0.0528484601977587	0.0825641695230159	0.000439767244570918	0.0296506692962808	3.8057331350632	-0.00215868085923734	-0.00624153130305398	-0.198502294281694	0.0195059091874821	0.498819580341571	-0.0525899659358475	0.016028366435275	0.000299405281575201	-0.0104527627735073	-0.0119487225932334	-0.00761120722276521	-0.0289971191032622	-0.0102879218799332	-0.0209354673217939	-0.00885988171815611	-0.010389346642242	-0.0649692974034149	-0.00408644828391546	-0.0370204961694418	-0.0107976644433741	-0.284168422210764	0.00791415241729203	-0.00415618161234267	-0.126365486017682	-0.117692171712463	-0.0724306133981369	-0.0725821028024631	-0.018506414307117	-0.0319035336972187	-0.157171920585943	-0.0675566060818365	-0.499395066150731	-0.0820322340967941	-0.000164497025757343	0.000441495341663544	3.9472309024807e-05	-0.000121899199799037	0.0120661793101241	-0.0104558344278721	-0.0014616180628486	0.000103696643210314	0.000373748220718208	0.000146726962132728	-0.00027967098066316	-0.0831830949728579	-0.00345777795507031	1.7547095481884e-05	0.000321939818290503	0.00131217541225528	-0.0006226684270206	-7.69413887391999e-05	-0.000298319626968053	0.0087094855172974	-0.0300511744181582	0.0322399056062611	-0.0285505332986951	-0.00860030604630692	-0.0308954758172355	-0.0136474009054444	-0.0222087999371552	-0.00322893230875221	-0.00902990312580758	-0.00369104461976466	0.00957349594388612	0.00517153931823306	0.00165461826254693	0.0517384499938083	-0.00062313670361082	-0.00152219615935343	3.32611756112718e-05	0.0987030855419427	0.00226146511081749	0.00801985319078585	-0.00822437374182175
"313A"	"1/12/2017"	3	1	3	"A"	"361"	0.025791669	0	2.5476e-05	0.782938773	0	4.7374e-05	0	4.27183e-05	"F"	3	1	"1F3"	-0.000413812727352795	-0.000610958795984605	-0.0299023438177274	-0.184372728109563	-0.252201362990566	-0.134278671222386	-0.0820227156141179	0.00794577006697329	-0.00320525632278591	0.000486278062465214	0.0241099079330159	2.82481999990071	-0.00473811666767712	-0.00264156112092328	-0.0195865104472402	-0.00994079332290336	0.296883264309542	-0.0644803944514348	0.0114068762898937	0.00196791898484316	-0.00760618993943959	-0.00780204117562085	-0.00715014565035176	-0.0231524489968218	-0.00724945545707779	-0.0144023842345028	-0.00641826118751623	-0.0069773029894476	-0.0442941970714311	-0.00204130463515638	-0.0250661404336142	-0.00530949283463813	-0.19492332651828	0.00521752739459729	-0.00262994718425291	-0.0871887232440501	-0.0734236794798036	-0.0470168266753758	-0.0508436806880792	0.00289136240781164	-0.022480889354909	-0.111108509952171	-0.031376895881053	-0.343608694395698	-0.0571105800141881	-0.000126045565556286	0.000314544256087403	2.27833699583241e-05	-0.00080386902184746	0.00924883299633029	-0.00752874908149692	-0.0010568496554634	8.88797079381899e-05	0.000272453954251321	0.000103275314171599	-0.000195938678894823	-0.0575374783842227	-0.00260126329388412	7.30647992796142e-06	0.000223888677769228	0.000947022687791662	-0.000453474311250667	-5.45684556819256e-05	-0.000207946960286166	0.00722223119403014	-0.0215492674645552	0.0229416556282099	-0.0202113257781668	-0.00593403331708852	-0.0205005375155255	-0.00958635210902004	-0.0155199236680156	-0.00226049396708727	-0.00656980673806374	-0.00243525460171408	0.00677396133003538	0.00192745195125378	0.000825431734145185	0.0377215584308837	-0.000441619442845444	-0.00104998438854452	1.58788677343126e-05	0.0721090137480201	0.00160884675073347	0.0054955652714414	-0.00567056125496446
"124B"	"1/10/2017"	1	2	4	"B"	"356,360"	0.184566667	1.891932321	0.076680625	0	0	0	0	0.001017632	"F"	4	1	"1F4"	0.000915636470817936	0.000159046029041537	0.398081224030209	0.187857432675932	0.813600717241093	-0.727522934029865	-0.475215860669883	-0.448813168650152	0.632469697341663	-0.00156943902120263	-0.0290985132747724	-0.463423714506638	0.0305622843356445	-0.0186104690383586	-1.22742205726178	0.233624612142547	0.665407953369285	0.255167030066072	0.00195304393463112	-0.0129148845588591	-0.00079052167359263	-0.00785681398658675	0.0152071040700003	0.0205560846313488	-0.00325166649883151	-0.0113398192087413	-0.000630331559617474	-0.00625678787479433	-0.0253589266157174	-0.0105958195270043	-0.0187786495096051	-0.0259412067357508	-0.122387655890574	0.0110941266507052	-0.00484306922116236	-0.0487455274231267	-0.125015214645307	-0.0583527768208754	-0.0226851936192299	-0.162632654457692	-0.00993452577325499	-0.0549204457674643	-0.180001484462028	-0.202640488917512	-0.0293462794286661	6.14771024620059e-05	0.000379101087392309	-0.000250660534469213	0.00699725412561916	-0.00503991411347746	-0.00125735940532363	0.000187385992934539	0.000526671671607946	6.91325573779677e-05	0.000226459405428403	-0.000177234392995702	-0.0339765487494268	0.000616878866513885	0.000326418764380825	-0.000254469864797005	0.000454701281226941	-0.000613136790956028	-3.17404169184755e-05	-1.3763290956543e-05	-0.00483801391541291	-0.00798451463999512	0.00946485830126223	-0.00717359755961156	-0.00461739380562027	-0.0190065895643476	-0.00370773368624114	-0.00655381021917331	-0.00197849522158271	-0.000402116974842173	-0.00240868889718439	0.00234735845767389	0.0184919033300054	0.00378209875670594	0.00271870046375254	-0.000742858538599535	1.14730715002634e-05	-3.78656778385682e-05	-0.00225111863749269	0.00087697226080898	0.00382552404720124	-0.00359550536691788
"331A"	"1/12/2017"	3	3	1	"A"	"356,361"	0.022491673	0.046454708	0	0.514375166	0	0	0	4.66292e-06	"F"	10	1	"1F10"	-0.000247814579318401	-0.000396103361669713	-0.00969222195447431	-0.116038454437353	-0.144970038465719	-0.105911973641036	-0.0656795690423912	-0.00616005817247603	0.0134131506518569	0.000278812736133264	0.0152247581363875	1.8428979994306	-0.00233705659459067	-0.00220214544686989	-0.0434957596792564	-0.000616462264027378	0.211325471986699	-0.0359481845646104	0.00755986883233125	0.000863549696413823	-0.00499880400279969	-0.00534623322192998	-0.00430376608615469	-0.0147130397466959	-0.00482242645986425	-0.00966899993809463	-0.00422522335486979	-0.00472825171947241	-0.0298429431654482	-0.00156999158795641	-0.0169332103494406	-0.00411418152969677	-0.131014397367087	0.00356105292110834	-0.00182516891709917	-0.0584700207602926	-0.0512509642285448	-0.0322951387449765	-0.0338985675588597	-0.00211120861395167	-0.0149544389406941	-0.0738187712344789	-0.0249822273060066	-0.230677322754553	-0.038166646701655	-8.12916031093955e-05	0.000208322628480969	1.64385242983816e-05	-0.000352998949775431	0.00596356383453743	-0.00496748749048246	-0.0006962674155762	5.50265629881157e-05	0.000178931965308833	6.8709513270846e-05	-0.000130623923961272	-0.0385475176437353	-0.00168879400642327	6.09966143135011e-06	0.000149692325402709	0.000624266701178467	-0.000297856489304439	-3.62085408216728e-05	-0.000138917164414851	0.00452910862348346	-0.0142398482547893	0.015204746603055	-0.013421336238707	-0.00397927316217411	-0.0139592645375288	-0.00638514825015546	-0.0103570336243832	-0.00150742315446303	-0.00431795032998887	-0.00166191762104354	0.00449909805695295	0.00171677978615069	0.000635107536084278	0.0247728792879031	-0.000293056189008642	-0.000704284323770284	1.24896654698786e-05	0.047320958600709	0.00106631259313142	0.0036951229491098	-0.00380370906922436
